modelId,brandId,brandName,modelName,vehicleClassCodes,status,publishable,providerLane,providerMake,providerModelFamily,providerModelYear,exactMatchReview,currentImageUrl,targetAssetPath,requestedPaintDescription,requestedAngle,requestedZoomType,requestedFileType,requestedWidth
vehicle-tesla-model-y,brand-tesla,特斯拉,Model Y,passenger_car,approved,true,owned_reviewed_asset,特斯拉,Model Y,,passed,/assets/used-cars/owner-models/vehicle-tesla-model-y.webp,/assets/used-cars/owner-models/vehicle-tesla-model-y.webp,white,28,relative,webp,800
vehicle-tesla-model-3,brand-tesla,特斯拉,Model 3,passenger_car,approved,true,owned_reviewed_asset,特斯拉,Model 3,,passed,/assets/used-cars/owner-presentation-v2/vehicle-tesla-model-3.webp,/assets/used-cars/owner-presentation-v2/vehicle-tesla-model-3.webp,white,28,relative,webp,800
vehicle-tesla-model-s,brand-tesla,特斯拉,Model S,passenger_car,approved,true,owned_reviewed_asset,特斯拉,Model S,,passed,/assets/used-cars/owner-presentation-v2/vehicle-tesla-model-s.webp,/assets/used-cars/owner-presentation-v2/vehicle-tesla-model-s.webp,white,28,relative,webp,800
vehicle-tesla-model-x,brand-tesla,特斯拉,Model X,passenger_car,approved,true,owned_reviewed_asset,特斯拉,Model X,,passed,/assets/used-cars/owner-presentation-v2/vehicle-tesla-model-x.webp,/assets/used-cars/owner-presentation-v2/vehicle-tesla-model-x.webp,white,28,relative,webp,800
vehicle-tesla-model-yl,brand-tesla,特斯拉,Model Y L,passenger_car,approved,true,owned_reviewed_asset,特斯拉,Model Y L,,passed,/assets/used-cars/owner-presentation-v2/vehicle-tesla-model-yl.webp,/assets/used-cars/owner-presentation-v2/vehicle-tesla-model-yl.webp,white,28,relative,webp,800
vehicle-byd-han,brand-byd,比亚迪,汉,passenger_car,approved,true,owned_reviewed_asset,比亚迪,汉,,passed,/assets/used-cars/owner-models/vehicle-byd-han.webp,/assets/used-cars/owner-models/vehicle-byd-han.webp,white,28,relative,webp,800
vehicle-byd-han-l,brand-byd,比亚迪,汉L,passenger_car,approved,true,owned_reviewed_asset,比亚迪,汉L,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-han-l.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-han-l.webp,white,28,relative,webp,800
vehicle-byd-qin,brand-byd,比亚迪,秦,passenger_car,approved,true,owned_reviewed_asset,比亚迪,秦,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-qin.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-qin.webp,white,28,relative,webp,800
vehicle-byd-qin-pro,brand-byd,比亚迪,秦Pro,passenger_car,approved,true,owned_reviewed_asset,比亚迪,秦Pro,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-qin-pro.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-qin-pro.webp,white,28,relative,webp,800
vehicle-byd-qin-plus,brand-byd,比亚迪,秦PLUS,passenger_car,approved,true,owned_reviewed_asset,比亚迪,秦PLUS,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-qin-plus.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-qin-plus.webp,white,28,relative,webp,800
vehicle-byd-qin-l,brand-byd,比亚迪,秦L,passenger_car,approved,true,owned_reviewed_asset,比亚迪,秦L,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-qin-l.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-qin-l.webp,white,28,relative,webp,800
vehicle-byd-tang,brand-byd,比亚迪,唐,passenger_car,approved,true,owned_reviewed_asset,比亚迪,唐,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-tang.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-tang.webp,white,28,relative,webp,800
vehicle-byd-tang-l,brand-byd,比亚迪,唐L,passenger_car,approved,true,owned_reviewed_asset,比亚迪,唐L,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-tang-l.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-tang-l.webp,white,28,relative,webp,800
vehicle-byd-song,brand-byd,比亚迪,宋,passenger_car,approved,true,owned_reviewed_asset,比亚迪,宋,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-song.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-song.webp,white,28,relative,webp,800
vehicle-byd-song-pro,brand-byd,比亚迪,宋Pro,passenger_car,approved,true,owned_reviewed_asset,比亚迪,宋Pro,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-song-pro.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-song-pro.webp,white,28,relative,webp,800
vehicle-byd-song-plus,brand-byd,比亚迪,宋PLUS,passenger_car,approved,true,owned_reviewed_asset,比亚迪,宋PLUS,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-song-plus.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-song-plus.webp,white,28,relative,webp,800
vehicle-byd-song-l,brand-byd,比亚迪,宋L,passenger_car,approved,true,owned_reviewed_asset,比亚迪,宋L,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-song-l.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-song-l.webp,white,28,relative,webp,800
vehicle-byd-song-max,brand-byd,比亚迪,宋MAX,passenger_car,approved,true,owned_reviewed_asset,比亚迪,宋MAX,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-song-max.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-song-max.webp,white,28,relative,webp,800
vehicle-byd-yuan,brand-byd,比亚迪,元,passenger_car,approved,true,owned_reviewed_asset,比亚迪,元,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-yuan.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-yuan.webp,white,28,relative,webp,800
vehicle-byd-yuan-pro,brand-byd,比亚迪,元Pro,passenger_car,approved,true,owned_reviewed_asset,比亚迪,元Pro,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-yuan-pro.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-yuan-pro.webp,white,28,relative,webp,800
vehicle-byd-yuan-plus,brand-byd,比亚迪,元PLUS,passenger_car,approved,true,owned_reviewed_asset,比亚迪,元PLUS,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-yuan-plus.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-yuan-plus.webp,white,28,relative,webp,800
vehicle-byd-yuan-up,brand-byd,比亚迪,元UP,passenger_car,approved,true,owned_reviewed_asset,比亚迪,元UP,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-yuan-up.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-yuan-up.webp,white,28,relative,webp,800
vehicle-byd-seagull,brand-byd,比亚迪,海鸥,passenger_car,approved,true,owned_reviewed_asset,比亚迪,海鸥,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-seagull.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-seagull.webp,white,28,relative,webp,800
vehicle-byd-dolphin,brand-byd,比亚迪,海豚,passenger_car,approved,true,owned_reviewed_asset,比亚迪,海豚,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-dolphin.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-dolphin.webp,white,28,relative,webp,800
vehicle-byd-seal,brand-byd,比亚迪,海豹,passenger_car,approved,true,owned_reviewed_asset,比亚迪,海豹,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-seal.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-seal.webp,white,28,relative,webp,800
vehicle-byd-seal-05,brand-byd,比亚迪,海豹05,passenger_car,approved,true,owned_reviewed_asset,比亚迪,海豹05,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-seal-05.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-seal-05.webp,white,28,relative,webp,800
vehicle-byd-seal-06,brand-byd,比亚迪,海豹06,passenger_car,approved,true,owned_reviewed_asset,比亚迪,海豹06,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-seal-06.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-seal-06.webp,white,28,relative,webp,800
vehicle-byd-seal-07,brand-byd,比亚迪,海豹07,passenger_car,approved,true,owned_reviewed_asset,比亚迪,海豹07,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-seal-07.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-seal-07.webp,white,28,relative,webp,800
vehicle-byd-sealion-05,brand-byd,比亚迪,海狮05,passenger_car,approved,true,owned_reviewed_asset,比亚迪,海狮05,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-sealion-05.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-sealion-05.webp,white,28,relative,webp,800
vehicle-byd-sealion-06,brand-byd,比亚迪,海狮06,passenger_car,approved,true,owned_reviewed_asset,比亚迪,海狮06,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-sealion-06.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-sealion-06.webp,white,28,relative,webp,800
vehicle-byd-sealion-07,brand-byd,比亚迪,海狮07,passenger_car,approved,true,owned_reviewed_asset,比亚迪,海狮07,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-sealion-07.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-sealion-07.webp,white,28,relative,webp,800
vehicle-byd-destroyer-05,brand-byd,比亚迪,驱逐舰05,passenger_car,approved,true,owned_reviewed_asset,比亚迪,驱逐舰05,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-destroyer-05.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-destroyer-05.webp,white,28,relative,webp,800
vehicle-byd-frigate-07,brand-byd,比亚迪,护卫舰07,passenger_car,approved,true,owned_reviewed_asset,比亚迪,护卫舰07,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-frigate-07.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-frigate-07.webp,white,28,relative,webp,800
vehicle-byd-xia,brand-byd,比亚迪,夏,passenger_car,approved,true,owned_reviewed_asset,比亚迪,夏,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-xia.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-xia.webp,white,28,relative,webp,800
vehicle-byd-e1,brand-byd,比亚迪,e1,passenger_car,approved,true,owned_reviewed_asset,比亚迪,e1,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-e1.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-e1.webp,white,28,relative,webp,800
vehicle-byd-e2,brand-byd,比亚迪,e2,passenger_car,approved,true,owned_reviewed_asset,比亚迪,e2,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-e2.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-e2.webp,white,28,relative,webp,800
vehicle-byd-e3,brand-byd,比亚迪,e3,passenger_car,approved,true,owned_reviewed_asset,比亚迪,e3,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-e3.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-e3.webp,white,28,relative,webp,800
vehicle-byd-e5,brand-byd,比亚迪,e5,passenger_car,approved,true,owned_reviewed_asset,比亚迪,e5,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-e5.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-e5.webp,white,28,relative,webp,800
vehicle-byd-e6,brand-byd,比亚迪,e6,passenger_car,approved,true,owned_reviewed_asset,比亚迪,e6,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-e6.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-e6.webp,white,28,relative,webp,800
vehicle-byd-f0,brand-byd,比亚迪,F0,passenger_car,approved,true,owned_reviewed_asset,比亚迪,F0,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-f0.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-f0.webp,white,28,relative,webp,800
vehicle-byd-f3,brand-byd,比亚迪,F3,passenger_car,approved,true,owned_reviewed_asset,比亚迪,F3,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-f3.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-f3.webp,white,28,relative,webp,800
vehicle-byd-f6,brand-byd,比亚迪,F6,passenger_car,approved,true,owned_reviewed_asset,比亚迪,F6,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-f6.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-f6.webp,white,28,relative,webp,800
vehicle-byd-g3,brand-byd,比亚迪,G3,passenger_car,approved,true,owned_reviewed_asset,比亚迪,G3,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-g3.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-g3.webp,white,28,relative,webp,800
vehicle-byd-g6,brand-byd,比亚迪,G6,passenger_car,approved,true,owned_reviewed_asset,比亚迪,G6,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-g6.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-g6.webp,white,28,relative,webp,800
vehicle-byd-l3,brand-byd,比亚迪,L3,passenger_car,approved,true,owned_reviewed_asset,比亚迪,L3,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-l3.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-l3.webp,white,28,relative,webp,800
vehicle-byd-s6,brand-byd,比亚迪,S6,passenger_car,approved,true,owned_reviewed_asset,比亚迪,S6,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-s6.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-s6.webp,white,28,relative,webp,800
vehicle-byd-s7,brand-byd,比亚迪,S7,passenger_car,approved,true,owned_reviewed_asset,比亚迪,S7,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-s7.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-s7.webp,white,28,relative,webp,800
vehicle-byd-surui,brand-byd,比亚迪,速锐,passenger_car,approved,true,owned_reviewed_asset,比亚迪,速锐,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-surui.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-surui.webp,white,28,relative,webp,800
vehicle-byd-sirui,brand-byd,比亚迪,思锐,passenger_car,approved,true,owned_reviewed_asset,比亚迪,思锐,,passed,/assets/used-cars/owner-presentation-v2/vehicle-byd-sirui.webp,/assets/used-cars/owner-presentation-v2/vehicle-byd-sirui.webp,white,28,relative,webp,800
vehicle-li-l7,brand-li,理想,L7,passenger_car,approved,true,owned_reviewed_asset,理想,L7,,passed,/assets/used-cars/owner-models/vehicle-li-l7.webp,/assets/used-cars/owner-models/vehicle-li-l7.webp,white,28,relative,webp,800
vehicle-li-l6,brand-li,理想,L6,passenger_car,approved,true,owned_reviewed_asset,理想,L6,,passed,/assets/used-cars/owner-presentation-v2/vehicle-li-l6.webp,/assets/used-cars/owner-presentation-v2/vehicle-li-l6.webp,white,28,relative,webp,800
vehicle-li-l8,brand-li,理想,L8,passenger_car,approved,true,owned_reviewed_asset,理想,L8,,passed,/assets/used-cars/owner-presentation-v2/vehicle-li-l8.webp,/assets/used-cars/owner-presentation-v2/vehicle-li-l8.webp,white,28,relative,webp,800
vehicle-li-l9,brand-li,理想,L9,passenger_car,approved,true,owned_reviewed_asset,理想,L9,,passed,/assets/used-cars/owner-presentation-v2/vehicle-li-l9.webp,/assets/used-cars/owner-presentation-v2/vehicle-li-l9.webp,white,28,relative,webp,800
vehicle-li-one,brand-li,理想,ONE,passenger_car,approved,true,owned_reviewed_asset,理想,ONE,,passed,/assets/used-cars/owner-presentation-v2/vehicle-li-one.webp,/assets/used-cars/owner-presentation-v2/vehicle-li-one.webp,white,28,relative,webp,800
vehicle-li-mega,brand-li,理想,MEGA,passenger_car,approved,true,owned_reviewed_asset,理想,MEGA,,passed,/assets/used-cars/owner-presentation-v2/vehicle-li-mega.webp,/assets/used-cars/owner-presentation-v2/vehicle-li-mega.webp,white,28,relative,webp,800
vehicle-li-i6,brand-li,理想,i6,passenger_car,approved,true,owned_reviewed_asset,理想,i6,,passed,/assets/used-cars/owner-presentation-v2/vehicle-li-i6.webp,/assets/used-cars/owner-presentation-v2/vehicle-li-i6.webp,white,28,relative,webp,800
vehicle-li-i8,brand-li,理想,i8,passenger_car,approved,true,owned_reviewed_asset,理想,i8,,passed,/assets/used-cars/owner-presentation-v2/vehicle-li-i8.webp,/assets/used-cars/owner-presentation-v2/vehicle-li-i8.webp,white,28,relative,webp,800
vehicle-volkswagen-lavida,brand-volkswagen,大众,朗逸,passenger_car,approved,true,owned_reviewed_asset,大众,朗逸,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-lavida.webp,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-lavida.webp,white,28,relative,webp,800
vehicle-volkswagen-sagitar,brand-volkswagen,大众,速腾,passenger_car,approved,true,owned_reviewed_asset,大众,速腾,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-sagitar.webp,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-sagitar.webp,white,28,relative,webp,800
vehicle-volkswagen-bora,brand-volkswagen,大众,宝来,passenger_car,approved,true,owned_reviewed_asset,大众,宝来,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-bora.webp,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-bora.webp,white,28,relative,webp,800
vehicle-volkswagen-magotan,brand-volkswagen,大众,迈腾,passenger_car,approved,true,owned_reviewed_asset,大众,迈腾,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-magotan.webp,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-magotan.webp,white,28,relative,webp,800
vehicle-volkswagen-passat,brand-volkswagen,大众,帕萨特,passenger_car,approved,true,owned_reviewed_asset,大众,帕萨特,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-passat.webp,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-passat.webp,white,28,relative,webp,800
vehicle-volkswagen-golf,brand-volkswagen,大众,高尔夫,passenger_car,approved,true,owned_reviewed_asset,大众,高尔夫,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-golf.webp,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-golf.webp,white,28,relative,webp,800
vehicle-volkswagen-polo,brand-volkswagen,大众,Polo,passenger_car,approved,true,owned_reviewed_asset,大众,Polo,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-polo.webp,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-polo.webp,white,28,relative,webp,800
vehicle-volkswagen-lamando,brand-volkswagen,大众,凌渡,passenger_car,approved,true,owned_reviewed_asset,大众,凌渡,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-lamando.webp,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-lamando.webp,white,28,relative,webp,800
vehicle-volkswagen-santana,brand-volkswagen,大众,桑塔纳,passenger_car,approved,true,owned_reviewed_asset,大众,桑塔纳,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-santana.webp,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-santana.webp,white,28,relative,webp,800
vehicle-volkswagen-jetta,brand-volkswagen,大众,捷达,passenger_car,approved,true,owned_reviewed_asset,大众,捷达,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-jetta.webp,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-jetta.webp,white,28,relative,webp,800
vehicle-volkswagen-cc,brand-volkswagen,大众,CC,passenger_car,approved,true,owned_reviewed_asset,大众,CC,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-cc.webp,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-cc.webp,white,28,relative,webp,800
vehicle-volkswagen-phaeton,brand-volkswagen,大众,辉腾,passenger_car,approved,true,owned_reviewed_asset,大众,辉腾,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-phaeton.webp,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-phaeton.webp,white,28,relative,webp,800
vehicle-volkswagen-phideon,brand-volkswagen,大众,辉昂,passenger_car,approved,true,owned_reviewed_asset,大众,辉昂,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-phideon.webp,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-phideon.webp,white,28,relative,webp,800
vehicle-volkswagen-beetle,brand-volkswagen,大众,甲壳虫,passenger_car,approved,true,owned_reviewed_asset,大众,甲壳虫,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-beetle.webp,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-beetle.webp,white,28,relative,webp,800
vehicle-volkswagen-tiguan,brand-volkswagen,大众,途观,passenger_car,approved,true,owned_reviewed_asset,大众,途观,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-tiguan.webp,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-tiguan.webp,white,28,relative,webp,800
vehicle-volkswagen-tiguan-l,brand-volkswagen,大众,途观L,passenger_car,approved,true,owned_reviewed_asset,大众,途观L,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-tiguan-l.webp,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-tiguan-l.webp,white,28,relative,webp,800
vehicle-volkswagen-tiguan-x,brand-volkswagen,大众,途观X,passenger_car,approved,true,owned_reviewed_asset,大众,途观X,,passed,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-tiguan-x.webp,/assets/used-cars/owner-presentation-v2/vehicle-volkswagen-tiguan-x.webp,white,28,relative,webp,800
